node_loc,technology,year_vtg,value,unit
R12_AFR,steam_cracker_petro,1995,0.0,-
R12_CHN,steam_cracker_petro,1995,1.407515868262238,-
R12_EEU,steam_cracker_petro,1995,1.4424954483913819,-
R12_FSU,steam_cracker_petro,1995,1.8636494170288773,-
R12_LAM,steam_cracker_petro,1995,1.5951590264221813,-
R12_MEA,steam_cracker_petro,1995,1.8017985978712248,-
R12_NAM,steam_cracker_petro,1995,8.924810293544553,-
R12_PAO,steam_cracker_petro,1995,4.895707367868654,-
R12_PAS,steam_cracker_petro,1995,3.977762236393281,-
R12_RCPA,steam_cracker_petro,1995,0.0,-
R12_SAS,steam_cracker_petro,1995,0.0,-
R12_WEU,steam_cracker_petro,1995,10.847565771903191,-
R12_AFR,steam_cracker_petro,2000,0.0,-
R12_CHN,steam_cracker_petro,2000,1.2239268419671636,-
R12_EEU,steam_cracker_petro,2000,0.0,-
R12_FSU,steam_cracker_petro,2000,0.26623563100412534,-
R12_LAM,steam_cracker_petro,2000,1.0634393509481208,-
R12_MEA,steam_cracker_petro,2000,0.6067280992831675,-
R12_NAM,steam_cracker_petro,2000,0.8202950637449037,-
R12_PAO,steam_cracker_petro,2000,0.0,-
R12_PAS,steam_cracker_petro,2000,4.283743946885072,-
R12_RCPA,steam_cracker_petro,2000,0.0,-
R12_SAS,steam_cracker_petro,2000,0.6119634209835818,-
R12_WEU,steam_cracker_petro,2000,1.6155949021983476,-
R12_AFR,steam_cracker_petro,2005,0.4575000000000001,-
R12_CHN,steam_cracker_petro,2005,1.8970866050491038,-
R12_EEU,steam_cracker_petro,2005,0.0,-
R12_FSU,steam_cracker_petro,2005,0.0,-
R12_LAM,steam_cracker_petro,2005,0.2658598377370302,-
R12_MEA,steam_cracker_petro,2005,1.4524702982839466,-
R12_NAM,steam_cracker_petro,2005,0.8202950637449037,-
R12_PAO,steam_cracker_petro,2005,0.0,-
R12_PAS,steam_cracker_petro,2005,1.2545250130163423,-
R12_RCPA,steam_cracker_petro,2005,0.0,-
R12_SAS,steam_cracker_petro,2005,0.979141473573731,-
R12_WEU,steam_cracker_petro,2005,0.8077974510991738,-
R12_AFR,steam_cracker_petro,2010,0.0,-
R12_CHN,steam_cracker_petro,2010,3.9777622363932816,-
R12_EEU,steam_cracker_petro,2010,0.0,-
R12_FSU,steam_cracker_petro,2010,0.0,-
R12_LAM,steam_cracker_petro,2010,0.0,-
R12_MEA,steam_cracker_petro,2010,4.964138994135007,-
R12_NAM,steam_cracker_petro,2010,0.0,-
R12_PAO,steam_cracker_petro,2010,0.0,-
R12_PAS,steam_cracker_petro,2010,3.3657988154096996,-
R12_RCPA,steam_cracker_petro,2010,0.0,-
R12_SAS,steam_cracker_petro,2010,0.6119634209835818,-
R12_WEU,steam_cracker_petro,2010,0.0,-
R12_AFR,steam_cracker_petro,2015,0.0,-
R12_CHN,steam_cracker_petro,2015,5.576210692002397,-
R12_EEU,steam_cracker_petro,2015,0.0,-
R12_FSU,steam_cracker_petro,2015,0.0,-
R12_LAM,steam_cracker_petro,2015,0.03562521825676204,-
R12_MEA,steam_cracker_petro,2015,2.0959697975236695,-
R12_NAM,steam_cracker_petro,2015,0.672641952270821,-
R12_PAO,steam_cracker_petro,2015,0.0,-
R12_PAS,steam_cracker_petro,2015,1.7410359326982896,-
R12_RCPA,steam_cracker_petro,2015,0.0,-
R12_SAS,steam_cracker_petro,2015,0.23438199023671183,-
R12_WEU,steam_cracker_petro,2015,0.0,-
